100197.xml,-10.335332764579707
10028378.xml,-11.062440165231305
10019967.xml,-9.730453592446146
10028362.xml,-10.460934404132088
10016667.xml,-9.9507172626431
10005375.xml,-9.41516765167307
10001646.xml,-9.77787679027282
10005380.xml,-9.78210712093288
10004158.xml,-9.92868968428021
10016881.xml,-9.720973391108078
